"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"28","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 14:09:26,FALSE,NA,"1017772997426343936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeffScottDC",298,TRUE,FALSE,NA,NA
"29","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 14:06:40,FALSE,NA,"1017772299422924801",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","themuffinmaster",298,TRUE,FALSE,NA,NA
"30","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 13:57:40,FALSE,NA,"1017770035065040897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PatrioticSpirit",298,TRUE,FALSE,NA,NA
"31","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 13:54:42,FALSE,NA,"1017769287581253632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VickyWillkan",298,TRUE,FALSE,NA,NA
"32","RT @CoreyStewartVA: At the Dale City Parade celebrating Independence Day

 #VaSen #MAGA #Virginia #July4th https://t.co/pxnJVQ1XlG",FALSE,0,NA,2018-07-13 13:43:13,FALSE,NA,"1017766400025382912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HDowning113",65,TRUE,FALSE,NA,NA
"33","RT @CoreyStewartVA: .@realDonaldTrump has brought America's economy back. 

&gt;Econ Growth is at 4%. 
&gt;Unemployment is at its lowest in 18 ye…",FALSE,0,NA,2018-07-13 13:42:58,FALSE,NA,"1017766337488318466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HDowning113",108,TRUE,FALSE,NA,NA
"34","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 13:42:09,FALSE,NA,"1017766132646858752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HDowning113",298,TRUE,FALSE,NA,NA
"35","After being captured, the bat was taken north to Woodbridge and put to work writing campaign speeches. #VASen… https://t.co/lXL78ummW8",FALSE,1,NA,2018-07-13 13:03:57,TRUE,NA,"1017756519272763393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RollinReisinger",0,FALSE,FALSE,NA,NA
"36","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 09:05:03,FALSE,NA,"1017696394885435392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chillirichmond",298,TRUE,FALSE,NA,NA
"37","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 07:05:39,FALSE,NA,"1017666349361922050",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Croatansound",298,TRUE,FALSE,NA,NA
"38","RT @Croatansound: The Obama Admin. Did Not Believe That #FamiliesBelongTogether &amp; Silence From the Liberal Media &amp; #Dems so Why Now is it J…",FALSE,0,NA,2018-07-13 06:59:11,FALSE,NA,"1017664720759910400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Croatansound",2,TRUE,FALSE,NA,NA
"39","RT @Croatansound: Judge tosses suit alleging Trump campaign conspired with Russians in hack: report: #MuellerWitchHunt #TheRussiaHoax #VAse…",FALSE,0,NA,2018-07-13 06:58:37,FALSE,NA,"1017664577901879296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Croatansound",3,TRUE,FALSE,NA,NA
"40","RT @Croatansound: MORE PROOF IT's a #MuellerWitchHunt &amp; WASTING TAXPAYERs $: Mueller WILL NOT Present Collusion Evidence At Manafort Trial:…",FALSE,0,NA,2018-07-13 06:58:24,FALSE,NA,"1017664525984829440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Croatansound",2,TRUE,FALSE,NA,NA
"41","RT @Croatansound: #MuellerWitchHunt #TheRussiaHoax is WASTING #TaxPayers Money on a Obama #FBIcollusion created all because Liberal Dems ha…",FALSE,0,NA,2018-07-13 06:21:10,FALSE,NA,"1017655154642857984",NA,"<a href=""http://philammann.com"" rel=""nofollow"">FlaPol </a>","PhilAmmann",1,TRUE,FALSE,NA,NA
"42","#MuellerWitchHunt #TheRussiaHoax is WASTING #TaxPayers Money on a Obama #FBIcollusion created all because Liberal D… https://t.co/yLZaIFvxiW",FALSE,0,NA,2018-07-13 06:20:02,TRUE,NA,"1017654869522632706",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Croatansound",1,FALSE,FALSE,NA,NA
"43","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 04:56:10,FALSE,NA,"1017633764476792833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Zadig888",298,TRUE,FALSE,NA,NA
"44","RT @Croatansound: If #Canada can Secure it's Border Why can't We? -- #SecureTheBorder #BuildTheWall #EndSanctuaryCities #EndChainMigration…",FALSE,0,NA,2018-07-13 03:40:44,FALSE,NA,"1017614781027667970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coacheswife1",4,TRUE,FALSE,NA,NA
"45","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 03:00:26,FALSE,NA,"1017604638462406657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MargaretClancy",298,TRUE,FALSE,NA,NA
"46","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 02:57:53,FALSE,NA,"1017603997266563072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TexanIcon",298,TRUE,FALSE,NA,NA
"47","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 02:40:51,FALSE,NA,"1017599709148598273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dwc28",298,TRUE,FALSE,NA,NA
"48","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 02:21:41,FALSE,NA,"1017594888114671617",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LedaNeilson",298,TRUE,FALSE,NA,NA
"49","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 02:07:03,FALSE,NA,"1017591201648668672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CGDuck5",298,TRUE,FALSE,NA,NA
"50","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 02:05:11,FALSE,NA,"1017590734571130881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KikoDasie",298,TRUE,FALSE,NA,NA
